Id,PcsId,StageId,StageRaceId,StageRace,Name,RaceDate,RaceType,Distance,Elevation,Duration,Status,ProfileImageUrl,PointsScale,UciScale,ParcoursType,ProfileScore,RaceRanking,StartlistQuality,DecidingMethod,Classification,Category,PcsUrl,WcsUrl,PointsRetrieved,ResultsRetrieved,StartListRetrieved,DetailsCompleted,GameOrganized,Error,Updated
orlen-nations-grand-prix/2025,NULL,NULL,NULL,0,Orlen Nations Grand Prix,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-02-06 20:05:42.5216510
orlen-nations-grand-prix/2025/stage-1,orlen-nations-grand-prix/2025/stage-1,stage-1,orlen-nations-grand-prix/2025,0,Stage 1 |  -,2025-05-14 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
orlen-nations-grand-prix/2025/stage-2,orlen-nations-grand-prix/2025/stage-2,stage-2,orlen-nations-grand-prix/2025,0,Stage 2 |  -,2025-05-15 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
orlen-nations-grand-prix/2025/stage-3,orlen-nations-grand-prix/2025/stage-3,stage-3,orlen-nations-grand-prix/2025,0,Stage 3 |  -,2025-05-16 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
orlen-nations-grand-prix/2025/stage-4,orlen-nations-grand-prix/2025/stage-4,stage-4,orlen-nations-grand-prix/2025,0,Stage 4 |  -,2025-05-17 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
osterreich-rundfahrt/2024,tour-of-austria/2024,NULL,NULL,0,Österreich-Rundfahrt,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:08:38.0279480
osterreich-rundfahrt/2024/stage-1,tour-of-austria/2024/stage-1,stage-1,osterreich-rundfahrt/2024,1,Prologue | St. Pölten - St. Pölten,2024-07-02 00:00:00.000,Multi-day race,3,9,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ee/tour-of-austria-2024-stage-1-profile.jpg,2.1.Stage,UCI.WR.1.Stage,1,0,147,129,NULL,2.1,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-1,https://www.worldcyclingstats.com/en/race/osterreich-rundfahrt/2024/stage-1,1,0,0,0,0,NULL,2025-02-07 07:34:24.0102870
osterreich-rundfahrt/2024/stage-2,tour-of-austria/2024/stage-2,stage-2,osterreich-rundfahrt/2024,1,Stage 1 | Bad Tatzmannsdorf - Bad Tatzmannsdorf,2024-07-03 00:00:00.000,Multi-day race,178,2026,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cc/tour-of-austria-2024-stage-2-profile.jpg,2.1.Stage,UCI.WR.1.Stage,2,101,147,129,?-letusknow!,2.1,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-2,https://www.worldcyclingstats.com/en/race/osterreich-rundfahrt/2024/stage-2,0,0,0,1,NULL,NULL,2025-01-30 15:08:41.0229620
osterreich-rundfahrt/2024/stage-3,tour-of-austria/2024/stage-3,stage-3,osterreich-rundfahrt/2024,1,Stage 2 | Maria Taferl - Steyr,2024-07-04 00:00:00.000,Multi-day race,185,2388,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/af/tour-of-austria-2024-stage-3-profile.jpg,2.1.Stage,UCI.WR.1.Stage,2,136,147,129,?-letusknow!,2.1,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-3,https://www.worldcyclingstats.com/en/race/osterreich-rundfahrt/2024/stage-3,0,0,0,1,NULL,NULL,2025-01-30 15:08:42.5417800
osterreich-rundfahrt/2024/stage-4,tour-of-austria/2024/stage-4,stage-4,osterreich-rundfahrt/2024,1,Stage 3 | Schladming - St. Johann Alpendorf,2024-07-05 00:00:00.000,Multi-day race,153,2988,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ad/tour-of-austria-2024-stage-4-profile.png,2.1.Stage,UCI.WR.1.Stage,3,241,147,129,Sprintofsmallgroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-4,https://www.worldcyclingstats.com/en/race/osterreich-rundfahrt/2024/stage-4,1,0,0,0,0,NULL,2025-02-07 07:34:26.8666870
osterreich-rundfahrt/2024/stage-5,tour-of-austria/2024/stage-5,stage-5,osterreich-rundfahrt/2024,1,Stage 4 | St. Johann Alpendorf - Kals,2024-07-06 00:00:00.000,Multi-day race,152,3660,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cf/tour-of-austria-2024-stage-5-profile.png,2.1.Stage,UCI.WR.1.Stage,5,243,147,129,Sprintofsmallgroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-5,https://www.worldcyclingstats.com/en/race/osterreich-rundfahrt/2024/stage-5,1,0,0,0,0,NULL,2025-02-07 07:34:29.6170300
osterreich-rundfahrt/2024/stage-6,tour-of-austria/2024/stage-6,stage-6,osterreich-rundfahrt/2024,1,Stage 5 | Kufstein - Kühtai,2024-07-07 00:00:00.000,Multi-day race,144,2597,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fd/tour-of-austria-2024-stage-6-profile.png,2.1.Stage,UCI.WR.1.Stage,5,273,147,129,?-letusknow!,2.1,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-6,https://www.worldcyclingstats.com/en/race/osterreich-rundfahrt/2024/stage-6,0,0,0,1,NULL,NULL,2025-01-30 15:08:46.8923560
osterreich-rundfahrt/2025,tour-of-austria/2025,NULL,NULL,0,Österreich-Rundfahrt,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:05:43.9926840
paris-camembert/2024,paris-camembert/2024,NULL,NULL,0,Paris - Camembert,2024-03-27 00:00:00.000,One-day race,191,1842,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cf/paris-camembert-2024-result-profile.png,1.1,UCI.WR.1,2,102,154,118,Sprintofsmallgroup,1.1,ME - Men Elite,https://www.procyclingstats.com/race/paris-camembert/2024,https://www.worldcyclingstats.com/en/race/paris-camembert/2024,1,0,0,0,NULL,NULL,2025-02-07 07:34:32.0224370
paris-camembert/2025,paris-camembert/2025,NULL,NULL,0,Paris - Camembert,2025-04-02 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.1,UCI.WR.1,0,NULL,NULL,15,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com/race/paris-camembert/2025,https://www.worldcyclingstats.com/en/race/paris-camembert/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:45.1787740
paris-chauny/2024,paris-chauny-classique/2024,NULL,NULL,0,Paris-Chauny,2024-09-22 00:00:00.000,One-day race,197,2023,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ad/paris-chauny-classique-2024-result-profile-n2.jpg,1.1,UCI.WR.1,2,56,136,148,Sprintoflargegroup,1.1,ME - Men Elite,https://www.procyclingstats.com/race/paris-chauny-classique/2024,https://www.worldcyclingstats.com/en/race/paris-chauny/2024,1,0,0,0,NULL,NULL,2025-02-07 07:34:34.6075710
paris-chauny/2025,paris-chauny-classique/2025,NULL,NULL,0,Paris-Chauny,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:05:46.6403120
paris-nice/2024,NULL,NULL,NULL,1,Paris - Nice,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,NULL
paris-nice/2024/stage-1,paris-nice/2024/stage-1,stage-1,paris-nice/2024,1,Stage 1 | Les Mureaux - Les Mureaux,2024-03-03 00:00:00.000,Multi-day race,158,1671,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/de/paris-nice-2024-stage-1-profile.jpg,2.WT.Stage,UCI.WR.C1.Stage,2,68,7,957,Sprintoflargegroup,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-1,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-1,1,0,0,0,NULL,NULL,2025-02-07 07:34:40.0203290
paris-nice/2024/stage-2,paris-nice/2024/stage-2,stage-2,paris-nice/2024,1,Stage 2 | Thoiry - Montargis,2024-03-04 00:00:00.000,Multi-day race,178,1070,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ef/paris-nice-2024-stage-2-profile.jpg,2.WT.Stage,UCI.WR.C1.Stage,1,11,7,957,Sprintoflargegroup,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-2,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-2,1,0,0,0,NULL,NULL,2025-02-07 07:34:43.8000840
paris-nice/2024/stage-3,paris-nice/2024/stage-3,stage-3,paris-nice/2024,0,Stage 3 (TTT) | Auxerre - Auxerre,2024-03-05 00:00:00.000,One-day race,27,412,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ce/paris-nice-2024-stage-3-profile.jpg,2.WT.TTT,UCI.WR.C1.Stage,3,21,7,957,NULL,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-3,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-3,0,0,0,0,NULL,NULL,2025-02-06 20:38:47.5024630
paris-nice/2024/stage-4,paris-nice/2024/stage-4,stage-4,paris-nice/2024,1,Stage 4 | Chalon-sur-Saône - Mont Brouilly,2024-03-06 00:00:00.000,Multi-day race,183,3341,10,Finished,https://www.procyclingstats.com/images/profiles/ca/bc/paris-nice-2024-stage-4-profile.jpg,2.WT.Stage,UCI.WR.C1.Stage,5,210,7,957,1.3kmsolo,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-4,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-4,0,1,0,0,NULL,NULL,2025-02-06 20:38:51.3355960
paris-nice/2024/stage-5,paris-nice/2024/stage-5,stage-5,paris-nice/2024,1,Stage 5 | Saint-Sauveur-de-Montagut - Sisteron,2024-03-07 00:00:00.000,Multi-day race,194,2274,0,Finished,https://www.procyclingstats.com/images/profiles/ca/ab/paris-nice-2024-stage-5-profile.jpg,2.WT.Stage,UCI.WR.C1.Stage,2,49,7,957,Sprintoflargegroup,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-5,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-5,0,1,0,0,NULL,NULL,2025-02-06 20:38:55.0734140
paris-nice/2024/stage-6,paris-nice/2024/stage-6,stage-6,paris-nice/2024,1,Stage 6 | Sisteron - La Colle-sur-Loup,2024-03-08 00:00:00.000,Multi-day race,198,2866,0,Finished,https://www.procyclingstats.com/images/profiles/ca/de/paris-nice-2024-stage-6-profile.jpg,2.WT.Stage,UCI.WR.C1.Stage,2,119,7,957,Sprintof3riders,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-6,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-6,0,1,0,0,NULL,NULL,2025-02-06 20:38:58.5881320
paris-nice/2024/stage-7,paris-nice/2024/stage-7,stage-7,paris-nice/2024,1,Stage 7 | Nice - La Madone d'Utelle,2024-03-09 00:00:00.000,Multi-day race,104,2342,8,Finished,https://www.procyclingstats.com/images/profiles/ca/aa/paris-nice-2024-stage-7-profile-n2.jpg,2.WT.Stage,UCI.WR.C1.Stage,5,188,7,957,3.9kmsolo,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-7,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-7,0,1,0,0,NULL,NULL,2025-02-06 20:39:01.9716200
paris-nice/2024/stage-8,paris-nice/2024/stage-8,stage-8,paris-nice/2024,1,Stage 8 | Nice - Nice,2024-03-10 00:00:00.000,Multi-day race,109,2296,0,Finished,https://www.procyclingstats.com/images/profiles/ca/de/paris-nice-2024-stage-8-profile.jpg,2.WT.Stage,UCI.WR.C1.Stage,4,175,7,957,Sprintàdeux,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-nice/2024/stage-8,https://www.worldcyclingstats.com/en/race/paris-nice/2024/stage-8,0,1,0,0,NULL,NULL,2025-02-06 20:39:05.3304030
paris-nice/2025,NULL,NULL,NULL,0,Paris - Nice,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-02-06 20:05:47.8779620
paris-nice/2025/stage-1,paris-nice/2025/stage-1,stage-1,paris-nice/2025,0,Stage 1 | Le Perray-en-Yvelines - Le Perray-en-Yvelines,2025-03-09 00:00:00.000,NULL,157,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-nice/2025/stage-2,paris-nice/2025/stage-2,stage-2,paris-nice/2025,0,Stage 2 | Montesson - Bellegarde,2025-03-10 00:00:00.000,NULL,184,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-nice/2025/stage-3,paris-nice/2025/stage-3,stage-3,paris-nice/2025,0,Stage 3 (TTT) | Circuit Nevers Magny-Cours - Nevers,2025-03-11 00:00:00.000,NULL,28,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-nice/2025/stage-4,paris-nice/2025/stage-4,stage-4,paris-nice/2025,0,Stage 4 | Vichy - La Loge des Gardes,2025-03-12 00:00:00.000,NULL,163,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-nice/2025/stage-5,paris-nice/2025/stage-5,stage-5,paris-nice/2025,0,Stage 5 | Saint-Just-en-Chevalet - La Côte-Saint-André,2025-03-13 00:00:00.000,NULL,197,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-nice/2025/stage-6,paris-nice/2025/stage-6,stage-6,paris-nice/2025,0,Stage 6 | Saint-Julien-En-Saint-Alban - Berre l'Étang,2025-03-14 00:00:00.000,NULL,210,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-nice/2025/stage-7,paris-nice/2025/stage-7,stage-7,paris-nice/2025,0,Stage 7 | Nice - Auron,2025-03-15 00:00:00.000,NULL,148,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-nice/2025/stage-8,paris-nice/2025/stage-8,stage-8,paris-nice/2025,0,Stage 8 | Nice - Nice,2025-03-16 00:00:00.000,NULL,120,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
paris-roubaix/2024,paris-roubaix/2024,NULL,NULL,0,Paris - Roubaix,2024-04-07 00:00:00.000,One-day race,260,1414,19738,Finished,https://www.procyclingstats.com/images/profiles/ca/df/paris-roubaix-2024-result-profile-n2.png,1.WT.A,UCI.WR.Monument,1,6,29,661,59.6kmsolo,1.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-roubaix/2024,https://www.worldcyclingstats.com/en/race/paris-roubaix/2024,0,1,0,0,NULL,NULL,2025-02-06 20:39:08.5217460
paris-roubaix/2025,paris-roubaix/2025,NULL,NULL,0,Paris - Roubaix,2025-04-13 00:00:00.000,One-day race,259,NULL,NULL,Planned,NULL,1.WT.A,UCI.WR.Monument,0,NULL,NULL,440,?-letusknow!,1.UWT,ME - Men Elite,https://www.procyclingstats.com/race/paris-roubaix/2025,https://www.worldcyclingstats.com/en/race/paris-roubaix/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:49.1818190
paris-roubaix-espoirs/2024,paris-roubaix-u23/2024,NULL,NULL,0,Paris - Roubaix Espoirs,2024-04-07 00:00:00.000,One-day race,164,552,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/dd/paris-roubaix-u23-2024-result-profile.jpg,1.2,UCI.WR.2U,1,2,290,13,Sprintofsmallgroup,1.2U,MU - Men U23,https://www.procyclingstats.com/race/paris-roubaix-u23/2024,https://www.worldcyclingstats.com/en/race/paris-roubaix-espoirs/2024,0,0,0,1,NULL,NULL,2025-01-30 15:08:49.7937770
paris-roubaix-espoirs/2025,paris-roubaix-u23/2025,NULL,NULL,0,Paris - Roubaix Espoirs,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:05:50.6612100
paris-roubaix-femmes/2024,paris-roubaix-we/2024,NULL,NULL,0,Paris - Roubaix Femmes,2024-04-06 00:00:00.000,One-day race,149,529,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ab/paris-roubaix-we-2024-result-profile-n2.png,F-1.WWT,UCI.WE.WWT,1,2,21,954,Sprintof6riders,1.WWT,WE - Women Elite,https://www.procyclingstats.com/race/paris-roubaix-we/2024,https://www.worldcyclingstats.com/en/race/paris-roubaix-femmes/2024,0,0,0,1,NULL,NULL,2025-02-03 11:40:27.5652200
paris-roubaix-femmes/2025,NULL,NULL,NULL,0,Paris - Roubaix Femmes,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:05:52.0242320
paris-roubaix-juniors/2024,paris-roubaix-juniors/2024,NULL,NULL,0,Paris - Roubaix Juniors,2024-04-07 00:00:00.000,One-day race,111,262,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/dd/paris-roubaix-juniors-2024-result-profile.jpg,J-1.Ncup,,1,1,NULL,0,?-letusknow!,1.Ncup,MJ - Men Juniors,https://www.procyclingstats.com/race/paris-roubaix-juniors/2024,https://www.worldcyclingstats.com/en/race/paris-roubaix-juniors/2024,0,0,0,1,NULL,NULL,2025-01-28 14:05:35.6708860
paris-roubaix-juniors/2025,paris-roubaix-juniors/2025,NULL,NULL,0,Paris - Roubaix Juniors,2025-04-13 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,J-1.Ncup,,0,NULL,NULL,NULL,?-letusknow!,1.Ncup,MJ - Men Juniors,https://www.procyclingstats.com/race/paris-roubaix-juniors/2025,https://www.worldcyclingstats.com/en/race/paris-roubaix-juniors/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:53.2283470
paris-tours/2024,paris-tours/2024,NULL,NULL,0,Paris - Tours,2024-10-06 00:00:00.000,One-day race,214,1279,18027,Finished,https://www.procyclingstats.com/images/profiles/ca/cf/paris-tours-2024-result-profile-n2.jpg,1.PRO,UCI.WR.Pro,2,30,45,425,Sprintàdeux,1.Pro,ME - Men Elite,https://www.procyclingstats.com/race/paris-tours/2024,https://www.worldcyclingstats.com/en/race/paris-tours/2024,0,1,0,0,NULL,NULL,2025-02-06 20:39:11.5287360
paris-tours/2025,paris-tours/2025,NULL,NULL,0,Paris - Tours,2025-10-12 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.PRO,UCI.WR.Pro,0,NULL,NULL,NULL,?-letusknow!,1.Pro,ME - Men Elite,https://www.procyclingstats.com/race/paris-tours/2025,https://www.worldcyclingstats.com/en/race/paris-tours/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:54.4315770
paris-tours-espoirs/2024,paris-tours-espoirs/2024,NULL,NULL,0,Paris - Tours Espoirs,2024-10-06 00:00:00.000,One-day race,179,1100,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ab/paris-tours-espoirs-2024-result-profile.jpg,1.2,UCI.WR.2U,2,30,251,17,?kmsolo,1.2U,MU - Men U23,https://www.procyclingstats.com/race/paris-tours-espoirs/2024,https://www.worldcyclingstats.com/en/race/paris-tours-espoirs/2024,0,0,0,1,NULL,NULL,2025-01-28 14:05:42.2997630
paris-tours-espoirs/2025,paris-tours-espoirs/2025,NULL,NULL,0,Paris - Tours Espoirs,2025-10-12 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.2,UCI.WR.2U,0,NULL,NULL,NULL,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com/race/paris-tours-espoirs/2025,https://www.worldcyclingstats.com/en/race/paris-tours-espoirs/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:55.6542550
paris-troyes/2024,paris-troyes/2024,NULL,NULL,0,Paris - Troyes,2024-05-20 00:00:00.000,One-day race,180,1953,14591,Finished,https://www.procyclingstats.com/images/profiles/ca/df/paris-troyes-2024-result-profile.png,1.2,UCI.WR.2,2,44,381,3,Sprintoflargegroup,1.2,ME - Men Elite,https://www.procyclingstats.com/race/paris-troyes/2024,https://www.worldcyclingstats.com/en/race/paris-troyes/2024,0,1,0,0,NULL,NULL,2025-02-06 20:39:15.2217510
paris-troyes/2025,paris-troyes/2025,NULL,NULL,0,Paris - Troyes,2025-06-09 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.2,UCI.WR.2,0,NULL,NULL,NULL,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com/race/paris-troyes/2025,https://www.worldcyclingstats.com/en/race/paris-troyes/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:56.8797530
popolarissima/2024,popolarissima/2024,NULL,NULL,0,Popolarissima,2024-03-17 00:00:00.000,One-day race,175,231,13007,Finished,https://www.procyclingstats.com/images/profiles/ca/be/popolarissima-2024-result-profile.jpg,1.2,UCI.WR.2,1,1,406,1,Sprintoflargegroup,1.2,ME - Men Elite,https://www.procyclingstats.com/race/popolarissima/2024,https://www.worldcyclingstats.com/en/race/popolarissima/2024,0,1,0,0,NULL,NULL,2025-02-06 20:39:18.9919450
popolarissima/2025,popolarissima/2025,NULL,NULL,0,Popolarissima,2025-03-16 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.2,UCI.WR.2,0,NULL,NULL,NULL,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com/race/popolarissima/2025,https://www.worldcyclingstats.com/en/race/popolarissima/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:58.0867560
porec-trophy-ladies/2024,porec-trophy-ladies/2024,NULL,NULL,0,Trophy Poreč Ladies,2024-03-03 00:00:00.000,One-day race,108,1211,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ce/porec-trophy-ladies-2024-result-profile.png,F-1.2,UCI.WE.2,3,32,121,35,?-letusknow!,1.2,WE - Women Elite,https://www.procyclingstats.com/race/porec-trophy-ladies/2024,https://www.worldcyclingstats.com/en/race/porec-trophy-ladies/2024,0,0,0,1,NULL,NULL,2025-01-28 14:05:52.1277360
porec-trophy-ladies/2025,porec-trophy-ladies/2025,NULL,NULL,0,Trophy Poreč Ladies,2025-03-09 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,F-1.2,UCI.WE.2,0,NULL,NULL,1,?-letusknow!,1.2,WE - Women Elite,https://www.procyclingstats.com/race/porec-trophy-ladies/2025,https://www.worldcyclingstats.com/en/race/porec-trophy-ladies/2025,0,0,0,0,NULL,NULL,2025-02-06 20:05:59.2987780
postnord-danmark-rundt/2024,tour-of-denmark/2024,NULL,NULL,0,PostNord Danmark Rundt,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:08:52.3548600
postnord-danmark-rundt/2024/stage-1,tour-of-denmark/2024/stage-1,stage-1,postnord-danmark-rundt/2024,0,Stage 1 (TTT) | Holstebro - Holstebro,2024-08-14 00:00:00.000,One-day race,14,48,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/bb/tour-of-denmark-2024-stage-1-profile.jpg,2.Pro.TTT,UCI.WR.Pro.Stage,1,0,122,176,NULL,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-denmark/2024/stage-1,https://www.worldcyclingstats.com/en/race/postnord-danmark-rundt/2024/stage-1,0,0,0,0,NULL,NULL,2025-02-06 20:39:21.7290750
postnord-danmark-rundt/2024/stage-2,tour-of-denmark/2024/stage-2,stage-2,postnord-danmark-rundt/2024,1,Stage 2 | Ringkøbing - Vejle,2024-08-15 00:00:00.000,Multi-day race,231,1985,0,Finished,https://www.procyclingstats.com/images/profiles/ca/fc/tour-of-denmark-2024-stage-2-profile.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,3,105,122,176,Sprintàdeux,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-denmark/2024/stage-2,https://www.worldcyclingstats.com/en/race/postnord-danmark-rundt/2024/stage-2,0,1,0,0,NULL,NULL,2025-02-06 20:39:25.3887020
postnord-danmark-rundt/2024/stage-3,tour-of-denmark/2024/stage-3,stage-3,postnord-danmark-rundt/2024,1,Stage 3 | Kolding - Haderslev,2024-08-16 00:00:00.000,Multi-day race,156,1030,0,Finished,https://www.procyclingstats.com/images/profiles/ca/ac/tour-of-denmark-2024-stage-3-profile.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,3,16,122,176,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-denmark/2024/stage-3,https://www.worldcyclingstats.com/en/race/postnord-danmark-rundt/2024/stage-3,0,1,0,0,NULL,NULL,2025-02-06 20:39:29.1994090
postnord-danmark-rundt/2024/stage-4,tour-of-denmark/2024/stage-4,stage-4,postnord-danmark-rundt/2024,1,Stage 4 | Stevns - Holbæk,2024-08-17 00:00:00.000,Multi-day race,178,958,17,Finished,https://www.procyclingstats.com/images/profiles/ca/db/tour-of-denmark-2024-stage-4-profile-n2.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,2,20,122,176,5kmsolo,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-denmark/2024/stage-4,https://www.worldcyclingstats.com/en/race/postnord-danmark-rundt/2024/stage-4,0,1,0,0,NULL,NULL,2025-02-06 20:39:33.0845400
