Id,PcsId,StageId,StageRaceId,StageRace,Name,RaceDate,RaceType,Distance,Status,ProfileImageUrl,PointsScale,UciScale,ParcoursType,ProfileScore,RaceRanking,Elevation,StartlistQuality,DecidingMethod,Classification,Category,PcsUrl,WcsUrl,PointsRetrieved,GameOrganized,Updated
gent-wevelgem-in-flanders-fields/2022,gent-wevelgem/2025,,,False,Gent-Wevelgem in Flanders Fields,2025-03-30,One-day race,0.0,WaitingForStartList,,1.WT.B,UCI.WR.C1,0.0,,,,333.0,?-letusknow!,1.UWT,ME - Men Elite,https://www.procyclingstats.com//race/gent-wevelgem/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-in-flanders-fields/2022,,,2025-01-20 13:04:31.970006
gent-wevelgem-in-flanders-fields/2023,,,,False,Gent-Wevelgem in Flanders Fields,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.221471
gent-wevelgem-in-flanders-fields/2024,gent-wevelgem/2025,,,False,Gent-Wevelgem in Flanders Fields,2025-03-30,One-day race,0.0,WaitingForStartList,,1.WT.B,UCI.WR.C1,0.0,,,,333.0,?-letusknow!,1.UWT,ME - Men Elite,https://www.procyclingstats.com//race/gent-wevelgem/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-in-flanders-fields/2024,,,2025-01-20 11:25:40.470465
gent-wevelgem-in-flanders-fields/2025,gent-wevelgem/2025,,,False,Gent-Wevelgem in Flanders Fields,2025-03-30,One-day race,0.0,WaitingForStartList,,1.WT.B,UCI.WR.C1,0.0,,,,333.0,?-letusknow!,1.UWT,ME - Men Elite,,,,,2025-01-20 08:00:26.460869
gent-wevelgem-in-flanders-fields-women/2022,gent-wevelgem/2025,,,False,Gent-Wevelgem in Flanders Fields,2025-03-30,One-day race,0.0,WaitingForStartList,,1.WT.B,UCI.WR.C1,0.0,,,,333.0,?-letusknow!,1.UWT,ME - Men Elite,https://www.procyclingstats.com//race/gent-wevelgem/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-in-flanders-fields-women/2022,,,2025-01-20 13:04:34.473580
gent-wevelgem-in-flanders-fields-women/2023,,,,False,Gent-Wevelgem In Flanders Fields,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.211485
gent-wevelgem-in-flanders-fields-women/2024,gent-wevelgem/2025,,,False,Gent-Wevelgem in Flanders Fields,2025-03-30,One-day race,0.0,WaitingForStartList,,1.WT.B,UCI.WR.C1,0.0,,,,333.0,?-letusknow!,1.UWT,ME - Men Elite,https://www.procyclingstats.com//race/gent-wevelgem/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-in-flanders-fields-women/2024,,,2025-01-20 11:25:42.932356
gent-wevelgem-in-flanders-fields-women/2025,gent-wevelgem/2025,,,False,Gent-Wevelgem in Flanders Fields,2025-03-30,One-day race,0.0,WaitingForStartList,,1.WT.B,UCI.WR.C1,0.0,,,,333.0,?-letusknow!,1.UWT,ME - Men Elite,,,,,2025-01-20 08:00:48.822902
gent-wevelgem-kattekoers-ieper/2022,kattekoers/2025,,,False,Gent-Wevelgem / Kattekoers-Ieper,2025-05-11,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com//race/kattekoers/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-kattekoers-ieper/2022,,,2025-01-20 13:04:37.101346
gent-wevelgem-kattekoers-ieper/2023,,,,False,Gent-Wevelgem/Kattekoers-Ieper,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.188113
gent-wevelgem-kattekoers-ieper/2024,kattekoers/2025,,,False,Gent-Wevelgem / Kattekoers-Ieper,2025-05-11,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com//race/kattekoers/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-kattekoers-ieper/2024,,,2025-01-20 11:25:45.508642
gent-wevelgem-kattekoers-ieper/2025,kattekoers/2025,,,False,Gent-Wevelgem / Kattekoers-Ieper,2025-05-11,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,,,,,2025-01-20 08:01:27.381518
gent-wevelgem-women-junior/2022,kattekoers/2025,,,False,Gent-Wevelgem / Kattekoers-Ieper,2025-05-11,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com//race/kattekoers/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-women-junior/2022,,,2025-01-20 13:04:39.766437
gent-wevelgem-women-junior/2023,,,,False,Gent-Wevelgem,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.183540
gent-wevelgem-women-junior/2024,kattekoers/2025,,,False,Gent-Wevelgem / Kattekoers-Ieper,2025-05-11,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com//race/kattekoers/2025,https://www.worldcyclingstats.com/en/race/gent-wevelgem-women-junior/2024,,,2025-01-20 11:25:48.073784
gent-wevelgem-women-junior/2025,kattekoers/2025,,,False,Gent-Wevelgem / Kattekoers-Ieper,2025-05-11,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,,,,,2025-01-20 08:01:33.923053
gipuzkoa-klasika/2022,,,,True,Gipuzkoa Klasika,,,,WaitingForStartList,,,,,,,,,,,,,,,,
gipuzkoa-klasika/2022/stage-1,gipuzkoa-klasika/2022/stage-1,,,True,Gipuzkoa Klasika,2022-04-23,Multi-day race,105.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/aa/gipuzkoa-klasika-2022-stage-1-profile.jpg,J-2.1.Stage,,2.0,112.0,,1687.0,0.0,Sprintofsmallgroup,2.1,MJ - Men Juniors,https://www.procyclingstats.com//race/gipuzkoa-klasika/2022/stage-1,https://www.worldcyclingstats.com/en/race/gipuzkoa-klasika/2022/stage-1,,,2025-01-20 13:04:42.430619
gipuzkoa-klasika/2022/stage-2,gipuzkoa-klasika/2022/stage-2,,,True,Gipuzkoa Klasika,2022-04-24,Multi-day race,108.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/fa/gipuzkoa-klasika-2022-stage-2-profile.jpg,J-2.1.Stage,,2.0,80.0,,1610.0,0.0,?kmsolo,2.1,MJ - Men Juniors,https://www.procyclingstats.com//race/gipuzkoa-klasika/2022/stage-2,https://www.worldcyclingstats.com/en/race/gipuzkoa-klasika/2022/stage-2,,,2025-01-20 13:04:43.902204
gipuzkoa-klasika/2023,,,,False,Gipuzkoa Klasika,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.462422
gipuzkoa-klasika/2024,,,,True,Gipuzkoa Klasika,,,,WaitingForStartList,,,,,,,,,,,,,,,,
gipuzkoa-klasika/2024/stage-1,gipuzkoa-klasika/2024/stage-1,,,False,Stage 1 | Ormaiztegi - Ormaiztegi,,,94.0,New,,,,,,,,,,,,,,,,2025-01-20 11:25:49.299560
gipuzkoa-klasika/2024/stage-2,gipuzkoa-klasika/2024/stage-2,,,False,Stage 2 | Egia - Egia,,,104.0,New,,,,,,,,,,,,,,,,2025-01-20 11:25:49.314666
gipuzkoa-klasika/2025,,,,True,Gipuzkoa Klasika,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:17.186496
gipuzkoa-klasika/2025/stage-1,gipuzkoa-klasika/2025/stage-1,,,True,Gipuzkoa Klasika,2025-05-31,Multi-day race,0.0,WaitingForStartList,,J-2.1.Stage,,0.0,,,,,?-letusknow!,2.1,MJ - Men Juniors,,,,,2025-01-20 08:02:38.276376
gipuzkoa-klasika/2025/stage-2,gipuzkoa-klasika/2025/stage-2,,,True,Gipuzkoa Klasika,2025-06-01,Multi-day race,0.0,WaitingForStartList,,J-2.1.Stage,,0.0,,,,,?-letusknow!,2.1,MJ - Men Juniors,,,,,2025-01-20 08:02:41.446012
giro-ciclistico-della-valle-daosta-mont-blanc/2022,,,,False,Giro Ciclistico della Valle d'Aosta-Mont Blanc,,,,NotFound,,,,,,,,,,,,,,,,
giro-ciclistico-della-valle-daosta-mont-blanc/2023,,,,False,Giro Ciclistico della Valle d'Aosta-Mont Blanc,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.556946
giro-ciclistico-della-valle-daosta-mont-blanc/2024,,,,False,Giro Ciclistico della Valle d'Aosta-Mont Blanc,,,,NotFound,,,,,,,,,,,,,,,,
giro-ciclistico-della-valle-daosta-mont-blanc/2025,,,,False,Giro Ciclistico della Valle d'Aosta-Mont Blanc,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:17.789470
giro-d-abruzzo/2024,,,,True,Giro d'Abruzzo,,,,WaitingForStartList,,,,,,,,,,,,,,,,
giro-d-abruzzo/2024/stage-1,giro-d-abruzzo/2024/stage-1,,,False,Stage 1 | Vasto - Pescara,,,161.0,New,,,,,,,,,,,,,,,,2025-01-20 11:25:52.374962
giro-d-abruzzo/2024/stage-2,giro-d-abruzzo/2024/stage-2,,,False,Stage 2 | Alanno - Magliano de' Marsi,,,162.0,New,,,,,,,,,,,,,,,,2025-01-20 11:25:52.396151
giro-d-abruzzo/2024/stage-3,giro-d-abruzzo/2024/stage-3,,,False,Stage 3 | Pratola Peligna - Prati di Tivo,,,163.0,New,,,,,,,,,,,,,,,,2025-01-20 11:25:52.408707
giro-d-abruzzo/2024/stage-4,giro-d-abruzzo/2024/stage-4,,,False,Stage 4 | Montorio al Vomano - L'Aquila,,,173.0,New,,,,,,,,,,,,,,,,2025-01-20 11:25:52.422039
giro-d-abruzzo/2025,,,,True,Giro d'Abruzzo,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:16.329097
giro-d-abruzzo/2025/stage-1,giro-d-abruzzo/2025/stage-1,,,True,Il Giro d'Abruzzo,2025-04-15,Multi-day race,0.0,WaitingForStartList,,2.1.Stage,UCI.WR.1.Stage,0.0,,,,1.0,?-letusknow!,2.1,ME - Men Elite,,,,,2025-01-20 08:02:44.611676
giro-d-abruzzo/2025/stage-2,giro-d-abruzzo/2025/stage-2,,,True,Il Giro d'Abruzzo,2025-04-16,Multi-day race,0.0,WaitingForStartList,,2.1.Stage,UCI.WR.1.Stage,0.0,,,,1.0,?-letusknow!,2.1,ME - Men Elite,,,,,2025-01-20 08:02:47.787353
giro-d-abruzzo/2025/stage-3,giro-d-abruzzo/2025/stage-3,,,True,Il Giro d'Abruzzo,2025-04-17,Multi-day race,0.0,WaitingForStartList,,2.1.Stage,UCI.WR.1.Stage,0.0,,,,1.0,?-letusknow!,2.1,ME - Men Elite,,,,,2025-01-20 08:02:50.966671
giro-d-abruzzo/2025/stage-4,giro-d-abruzzo/2025/stage-4,,,True,Il Giro d'Abruzzo,2025-04-18,Multi-day race,0.0,WaitingForStartList,,2.1.Stage,UCI.WR.1.Stage,0.0,,,,1.0,?-letusknow!,2.1,ME - Men Elite,,,,,2025-01-20 08:03:00.479905
giro-del-belvedere/2022,circuito-belvedere/2025,,,False,Giro del Belvedere,2025-04-21,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com//race/circuito-belvedere/2025,https://www.worldcyclingstats.com/en/race/giro-del-belvedere/2022,,,2025-01-20 13:04:47.773169
giro-del-belvedere/2023,,,,False,Giro del Belvedere,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.328979
giro-del-belvedere/2024,circuito-belvedere/2025,,,False,Giro del Belvedere,2025-04-21,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com//race/circuito-belvedere/2025,https://www.worldcyclingstats.com/en/race/giro-del-belvedere/2024,,,2025-01-20 11:25:54.867684
giro-del-belvedere/2025,circuito-belvedere/2025,,,False,Giro del Belvedere,2025-04-21,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,,,,,2025-01-20 08:01:50.264960
giro-della-lunigiana/2022,giro-della-lunigiana2/2025,,,False,Giro della Lunigiana,,,,NotFound,,,,,,,,,,,,,,,,
giro-della-lunigiana/2023,,,,False,Giro della Lunigiana,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:12.589782
giro-della-lunigiana/2024,giro-della-lunigiana2/2025,,,False,Giro della Lunigiana,,,,NotFound,,,,,,,,,,,,,,,,
giro-della-lunigiana/2025,giro-della-lunigiana2/2025,,,False,Giro della Lunigiana,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:18.509486
giro-dellappennino/2022,giro-del-appennino/2025,,,False,Giro dell'Appennino,2025-06-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/giro-del-appennino/2025,https://www.worldcyclingstats.com/en/race/giro-dellappennino/2022,,,2025-01-20 13:04:52.737835
giro-dellappennino/2023,,,,False,Giro dell'Appennino,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.040438
giro-dellappennino/2024,giro-del-appennino/2025,,,False,Giro dell'Appennino,2025-06-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/giro-del-appennino/2025,https://www.worldcyclingstats.com/en/race/giro-dellappennino/2024,,,2025-01-20 11:25:59.737741
giro-dellappennino/2025,giro-del-appennino/2025,,,False,Giro dell'Appennino,2025-06-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,,,,,2025-01-20 08:02:09.379980
giro-della-regione-friuli-venezia-giulia/2022,,,,True,Giro della Regione Friuli Venezia Giulia,,,,WaitingForStartList,,,,,,,,,,,,,,,,
giro-della-regione-friuli-venezia-giulia/2022/stage-1,giro-della-regione-friuli-venezia-giulia/2022/stage-1,,,False,Giro della Regione Friuli Venezia Giulia,2022-09-01,One-day race,20.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/fe/giro-della-regione-friuli-venezia-giulia-2022-stage-1-profile.jpg,2.2.TTT,UCI.WR.2.Stage,1.0,0.0,285.0,91.0,13.0,,2.2,ME - Men Elite,https://www.procyclingstats.com//race/giro-della-regione-friuli-venezia-giulia/2022/stage-1,https://www.worldcyclingstats.com/en/race/giro-della-regione-friuli-venezia-giulia/2022/stage-1,,,2025-01-20 13:04:55.502148
giro-della-regione-friuli-venezia-giulia/2022/stage-2,giro-della-regione-friuli-venezia-giulia/2022/stage-2,,,True,Giro della Regione Friuli Venezia Giulia,2022-09-02,Multi-day race,157.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/cf/giro-della-regione-friuli-venezia-giulia-2022-stage-2-profile.jpg,2.2.Stage,UCI.WR.2.Stage,2.0,55.0,285.0,1575.0,13.0,Sprintofsmallgroup,2.2,ME - Men Elite,https://www.procyclingstats.com//race/giro-della-regione-friuli-venezia-giulia/2022/stage-2,https://www.worldcyclingstats.com/en/race/giro-della-regione-friuli-venezia-giulia/2022/stage-2,,,2025-01-20 13:04:56.949112
giro-della-regione-friuli-venezia-giulia/2022/stage-3,giro-della-regione-friuli-venezia-giulia/2022/stage-3,,,True,Giro della Regione Friuli Venezia Giulia,2022-09-03,Multi-day race,160.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/bf/giro-della-regione-friuli-venezia-giulia-2022-stage-3-profile.jpg,2.2.Stage,UCI.WR.2.Stage,5.0,206.0,285.0,2281.0,13.0,?-letusknow!,2.2,ME - Men Elite,https://www.procyclingstats.com//race/giro-della-regione-friuli-venezia-giulia/2022/stage-3,https://www.worldcyclingstats.com/en/race/giro-della-regione-friuli-venezia-giulia/2022/stage-3,,,2025-01-20 13:04:58.353672
giro-della-regione-friuli-venezia-giulia/2022/stage-4,giro-della-regione-friuli-venezia-giulia/2022/stage-4,,,True,Giro della Regione Friuli Venezia Giulia,2022-09-04,Multi-day race,155.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/bd/giro-della-regione-friuli-venezia-giulia-2022-stage-4-profile.jpg,2.2.Stage,UCI.WR.2.Stage,2.0,18.0,285.0,969.0,13.0,?kmsolo,2.2,ME - Men Elite,https://www.procyclingstats.com//race/giro-della-regione-friuli-venezia-giulia/2022/stage-4,https://www.worldcyclingstats.com/en/race/giro-della-regione-friuli-venezia-giulia/2022/stage-4,,,2025-01-20 13:04:59.862526
giro-della-regione-friuli-venezia-giulia/2023,,,,False,Giro della Regione Friuli Venezia Giulia,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:12.563270
giro-della-regione-friuli-venezia-giulia/2024,,,,True,Giro della Regione Friuli Venezia Giulia,,,,WaitingForStartList,,,,,,,,,,,,,,,,
giro-della-regione-friuli-venezia-giulia/2024/stage-1,giro-della-regione-friuli-venezia-giulia/2024/stage-1,,,False,Stage 1 | Palazzolo dello Stella - San Giorgio di Nogaro,,,177.0,New,,,,,,,,,,,,,,,,2025-01-20 11:26:00.962410
giro-della-regione-friuli-venezia-giulia/2024/stage-2,giro-della-regione-friuli-venezia-giulia/2024/stage-2,,,False,Stage 2 | Ampezzo - Sauris,,,142.0,New,,,,,,,,,,,,,,,,2025-01-20 11:26:00.978300
giro-della-regione-friuli-venezia-giulia/2024/stage-3,giro-della-regione-friuli-venezia-giulia/2024/stage-3,,,False,Stage 3 | Codroipo - San Daniele del Friuli,,,147.0,New,,,,,,,,,,,,,,,,2025-01-20 11:26:00.988958
giro-della-regione-friuli-venezia-giulia/2024/stage-4,giro-della-regione-friuli-venezia-giulia/2024/stage-4,,,False,Stage 4 | Sacile - Gorizia,,,160.0,New,,,,,,,,,,,,,,,,2025-01-20 11:26:00.999876
giro-della-regione-friuli-venezia-giulia/2025,,,,True,Giro della Regione Friuli Venezia Giulia,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:18.528502
giro-della-regione-friuli-venezia-giulia/2025/stage-1,giro-della-regione-friuli-venezia-giulia/2025/stage-1,,,True,Giro della Regione Friuli Venezia Giulia,2025-09-04,Multi-day race,0.0,WaitingForStartList,,2.2.Stage,UCI.WR.2.Stage,0.0,,,,,?-letusknow!,2.2,ME - Men Elite,,,,,2025-01-20 08:03:13.436559
giro-della-regione-friuli-venezia-giulia/2025/stage-2,giro-della-regione-friuli-venezia-giulia/2025/stage-2,,,True,Giro della Regione Friuli Venezia Giulia,2025-09-05,Multi-day race,0.0,WaitingForStartList,,2.2.Stage,UCI.WR.2.Stage,0.0,,,,,?-letusknow!,2.2,ME - Men Elite,,,,,2025-01-20 08:03:16.608809
giro-della-regione-friuli-venezia-giulia/2025/stage-3,giro-della-regione-friuli-venezia-giulia/2025/stage-3,,,True,Giro della Regione Friuli Venezia Giulia,2025-09-06,Multi-day race,0.0,WaitingForStartList,,2.2.Stage,UCI.WR.2.Stage,0.0,,,,,?-letusknow!,2.2,ME - Men Elite,,,,,2025-01-20 08:03:19.842682
giro-della-regione-friuli-venezia-giulia/2025/stage-4,giro-della-regione-friuli-venezia-giulia/2025/stage-4,,,True,Giro della Regione Friuli Venezia Giulia,2025-09-07,Multi-day race,0.0,WaitingForStartList,,2.2.Stage,UCI.WR.2.Stage,0.0,,,,,?-letusknow!,2.2,ME - Men Elite,,,,,2025-01-20 08:03:23.026723
giro-della-romagna/2024,giro-di-romagna/2025,,,False,Giro della Romagna,2025-09-21,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/giro-di-romagna/2025,https://www.worldcyclingstats.com/en/race/giro-della-romagna/2024,,,2025-01-20 11:26:03.442003
giro-della-romagna/2025,giro-di-romagna/2025,,,False,Giro della Romagna,2025-09-21,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,,,,,2025-01-20 08:02:18.982804
giro-della-toscana/2022,giro-di-toscana/2025,,,False,Giro della Toscana - Memorial Alfredo Martini,2025-09-10,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/giro-di-toscana/2025,https://www.worldcyclingstats.com/en/race/giro-della-toscana/2022,,,2025-01-20 13:05:02.354419
giro-della-toscana/2023,,,,False,Giro della Toscana,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:12.944701
giro-della-toscana/2024,giro-di-toscana/2025,,,False,Giro della Toscana - Memorial Alfredo Martini,2025-09-10,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/giro-di-toscana/2025,https://www.worldcyclingstats.com/en/race/giro-della-toscana/2024,,,2025-01-20 11:26:05.913876
giro-della-toscana/2025,giro-di-toscana/2025,,,False,Giro della Toscana - Memorial Alfredo Martini,2025-09-10,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,,,,,2025-01-20 08:02:25.410015
giro-dellemilia/2022,giro-dell-emilia-internazionale-donne-elite/2025,,,False,Giro dell'Emilia Internazionale Donne Elite,2025-10-04,One-day race,0.0,WaitingForStartList,,F-1.PRO,UCI.WE.Pro,0.0,,,,,?-letusknow!,1.Pro,WE - Women Elite,https://www.procyclingstats.com//race/giro-dell-emilia-internazionale-donne-elite/2025,https://www.worldcyclingstats.com/en/race/giro-dellemilia/2022,,,2025-01-20 13:05:04.942670
giro-dellemilia/2023,,,,False,Giro dell'Emilia,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:13.147096
giro-dellemilia/2024,giro-dell-emilia-internazionale-donne-elite/2025,,,False,Giro dell'Emilia Internazionale Donne Elite,2025-10-04,One-day race,0.0,WaitingForStartList,,F-1.PRO,UCI.WE.Pro,0.0,,,,,?-letusknow!,1.Pro,WE - Women Elite,https://www.procyclingstats.com//race/giro-dell-emilia-internazionale-donne-elite/2025,https://www.worldcyclingstats.com/en/race/giro-dellemilia/2024,,,2025-01-20 11:26:08.390516
giro-dellemilia/2025,giro-dell-emilia-internazionale-donne-elite/2025,,,False,Giro dell'Emilia Internazionale Donne Elite,2025-10-04,One-day race,0.0,WaitingForStartList,,F-1.PRO,UCI.WE.Pro,0.0,,,,,?-letusknow!,1.Pro,WE - Women Elite,,,,,2025-01-20 08:02:31.845675
giro-dellemilia-internazionale-donne-elite/2022,giro-dell-emilia-internazionale-donne-elite/2025,,,False,Giro dell'Emilia Internazionale Donne Elite,2025-10-04,One-day race,0.0,WaitingForStartList,,F-1.PRO,UCI.WE.Pro,0.0,,,,,?-letusknow!,1.Pro,WE - Women Elite,https://www.procyclingstats.com//race/giro-dell-emilia-internazionale-donne-elite/2025,https://www.worldcyclingstats.com/en/race/giro-dellemilia-internazionale-donne-elite/2022,,,2025-01-20 13:05:07.407011
giro-dellemilia-internazionale-donne-elite/2023,,,,False,Giro dell'Emilia Internazionale Donne Elite,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:13.141430
giro-dellemilia-internazionale-donne-elite/2024,giro-dell-emilia-internazionale-donne-elite/2025,,,False,Giro dell'Emilia Internazionale Donne Elite,2025-10-04,One-day race,0.0,WaitingForStartList,,F-1.PRO,UCI.WE.Pro,0.0,,,,,?-letusknow!,1.Pro,WE - Women Elite,https://www.procyclingstats.com//race/giro-dell-emilia-internazionale-donne-elite/2025,https://www.worldcyclingstats.com/en/race/giro-dellemilia-internazionale-donne-elite/2024,,,2025-01-20 11:26:10.865537
giro-dellemilia-internazionale-donne-elite/2025,giro-dell-emilia-internazionale-donne-elite/2025,,,False,Giro dell'Emilia Internazionale Donne Elite,2025-10-04,One-day race,0.0,WaitingForStartList,,F-1.PRO,UCI.WE.Pro,0.0,,,,,?-letusknow!,1.Pro,WE - Women Elite,,,,,2025-01-20 08:03:03.649177
giro-del-medio-brenta/2022,giro-del-medio-brenta/2022,,,False,Giro del Medio Brenta,2022-07-03,One-day race,178.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/ca/giro-del-medio-brenta-2022-result-profile.jpg,1.2,UCI.WR.2,5.0,167.0,356.0,2142.0,6.0,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com//race/giro-del-medio-brenta/2022,https://www.worldcyclingstats.com/en/race/giro-del-medio-brenta/2022,,,2025-01-20 13:05:08.669466
giro-del-medio-brenta/2023,,,,False,Giro del Medio Brenta,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.346637
giro-del-medio-brenta/2024,giro-del-medio-brenta/2024,,,False,Giro del Medio Brenta,2024-07-07,One-day race,175.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/ad/giro-del-medio-brenta-2024-result-profile.jpg,1.2,UCI.WR.2,2.0,115.0,363.0,1816.0,7.0,Sprintofsmallgroup,1.2,ME - Men Elite,https://www.procyclingstats.com//race/giro-del-medio-brenta/2024,https://www.worldcyclingstats.com/en/race/giro-del-medio-brenta/2024,,,2025-01-20 11:26:12.113578
giro-del-medio-brenta/2025,giro-del-medio-brenta/2025,,,False,Giro del Medio Brenta,2025-07-06,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2,0.0,,,,,?-letusknow!,1.2,ME - Men Elite,,,,,2025-01-20 08:03:07.104714
giro-del-sol/2023,,,,False,Giro del Sol,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.630220
giro-del-veneto/2022,giro-del-veneto/2022,,,False,Giro del Veneto,2022-10-12,One-day race,160.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/cb/giro-del-veneto-2022-result-profile.jpg,1.1,UCI.WR.1,2.0,65.0,115.0,1530.0,200.0,Sprintàdeux,1.1,ME - Men Elite,https://www.procyclingstats.com//race/giro-del-veneto/2022,https://www.worldcyclingstats.com/en/race/giro-del-veneto/2022,,,2025-01-20 13:05:10.088584
giro-del-veneto/2023,,,,False,Giro del Veneto,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:13.209327
giro-del-veneto/2024,giro-del-veneto/2024,,,False,Giro del Veneto,2024-10-16,One-day race,165.0,New,https://www.procyclingstats.com//images/profiles/ca/ba/giro-del-veneto-2024-result-profile.jpg,1.PRO,UCI.WR.Pro,3.0,83.0,71.0,1727.0,301.0,Sprintofsmallgroup,1.Pro,ME - Men Elite,https://www.procyclingstats.com//race/giro-del-veneto/2024,https://www.worldcyclingstats.com/en/race/giro-del-veneto/2024,True,False,2025-01-20 15:48:52.625346
giro-del-veneto/2025,giro-del-veneto/2025,,,False,Giro del Veneto,2025-10-15,One-day race,0.0,WaitingForStartList,,1.PRO,UCI.WR.Pro,0.0,,,,,?-letusknow!,1.Pro,ME - Men Elite,,,,,2025-01-20 08:03:10.251044
giro-di-lombardia/2022,piccolo-giro-di-lombardia/2025,,,False,Il Lombardia Under 23,2025-10-04,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2U,0.0,,,,,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com//race/piccolo-giro-di-lombardia/2025,https://www.worldcyclingstats.com/en/race/giro-di-lombardia/2022,,,2025-01-20 13:05:12.614780
giro-di-lombardia/2023,,,,False,Giro di Lombardia,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:13.196880
